!-------------------------------------------------------------------
! Pressure drop file for Pipe segment 1
!-------------------------------------------------------------------
! The following correlations are supported:
!
! ALIAS     FULL NAME
! -----     ---------
!
! BB73      Beggs and Brill. 1973. "A Study of Two-Phase Flow in Inclined Pipes"
! TABLE     3D interpolation of a pressure drop table
!
!-------------------------------------------------------------------

CORRELATION TABLE 

!qg		qo	qw	dp
!1000m³/d	m³/d	m³/d	kgf/cm²
960	825	1500	48.48114169
960	825	1575	49.13353721
960	825	1650	49.75535168
960	825	1725	50.32619776
960	825	1800	50.93781855
960	825	1875	51.64118247
960	825	1950	52.05912334
960	825	2025	52.68093782
960	825	2100	53.30275229
960	825	2175	53.98572885
960	825	2250	54.5158002
960	900	75	26.62589195
960	900	150	26.73802243
960	900	225	26.81957187
960	900	300	26.9011213
960	900	375	26.92150866
960	900	450	26.76860347
960	900	525	32.8440367
960	900	600	33.38430173
960	900	675	34.00611621
960	900	750	41.01936799
960	900	825	35.06625892
960	900	900	41.82466871
960	900	975	42.36493374
960	900	1050	43.60856269
960	900	1125	44.33231397
960	900	1200	46.27930683
960	900	1275	47.0540265
960	900	1350	47.5127421
960	900	1425	48.26707441
960	900	1500	48.82772681
960	900	1575	49.35779817
960	900	1650	50.07135576
960	900	1725	50.6116208
960	900	1800	51.30479103
960	900	1875	51.78389399
960	900	1950	52.51783894
960	900	2025	53.16004077
960	900	2100	53.72069317
960	900	2175	54.33231397
960	900	2250	54.9235474
960	975	75	35.89194699
960	975	150	37.60448522
960	975	225	38.48114169
960	975	300	39.29663609
960	975	375	39.92864424
960	975	450	40.80530071
960	975	525	41.60040775
960	975	600	42.03873598
960	975	675	42.78287462
960	975	750	43.56778797
960	975	825	44.4648318
960	975	900	45.0254842
960	975	975	45.84097859
960	975	1050	46.53414883
960	975	1125	47.21712538
960	975	1200	47.90010194
960	975	1275	48.44036697
960	975	1350	49.10295617
960	975	1425	49.76554536
960	975	1500	50.54026504
960	975	1575	51.08053007
960	975	1650	51.72273191
960	975	1725	52.36493374
960	975	1800	52.9969419
960	975	1875	53.63914373
960	975	1950	54.27115189
960	975	2025	54.90316004
960	975	2100	55.52497452
960	975	2175	56.19775739
960	975	2250	56.82976555
960	1050	75	37.64525994
960	1050	150	38.46075433
960	1050	225	39.22528033
960	1050	300	40.01019368
960	1050	375	40.68297655
960	1050	450	41.47808359
960	1050	525	41.94699286
960	1050	600	42.71151886
960	1050	675	43.58817533
960	1050	750	44.35270133
960	1050	825	45.03567788
960	1050	900	45.72884811
960	1050	975	46.41182467
960	1050	1050	47.1049949
960	1050	1125	47.78797146
960	1050	1200	48.32823649
960	1050	1275	48.99082569
960	1050	1350	49.65341488
960	1050	1425	50.42813456
960	1050	1500	50.97859327
960	1050	1575	51.62079511
960	1050	1650	52.25280326
960	1050	1725	52.8950051
960	1050	1800	53.58817533
960	1050	1875	54.15902141
960	1050	1950	54.80122324
960	1050	2025	55.44342508
960	1050	2100	56.03465851
960	1050	2175	56.77879715
960	1050	2250	57.17635066
960	1125	75	38.20591233
960	1125	150	39.04179409
960	1125	225	39.87767584
960	1125	300	40.5606524
960	1125	375	41.35575943
960	1125	450	41.82466871
960	1125	525	42.60958206
960	1125	600	43.49643221
960	1125	675	44.10805301
960	1125	750	44.7706422
960	1125	825	45.60652396
960	1125	900	46.29969419
960	1125	975	46.87054027
960	1125	1050	47.54332314
960	1125	1125	48.21610601
960	1125	1200	48.87869521
960	1125	1275	49.5412844
960	1125	1350	50.2038736
960	1125	1425	50.85626911
960	1125	1500	51.50866463
960	1125	1575	52.15086646
960	1125	1650	52.78287462
960	1125	1725	53.42507645
960	1125	1800	54.16921509
960	1125	1875	54.69928644
960	1125	1950	55.31090724
960	1125	2025	56.00407747
960	1125	2100	56.55453619
960	1125	2175	57.24770642
960	1125	2250	57.84913354
960	1200	75	38.91946993
960	1200	150	39.75535168
960	1200	225	40.42813456
960	1200	300	41.23343527
960	1200	375	41.89602446
960	1200	450	42.47706422
960	1200	525	43.36391437
960	1200	600	44.11824669
960	1200	675	44.8216106
960	1200	750	45.49439348
960	1200	825	46.18756371
960	1200	900	46.86034659
960	1200	975	47.54332314
960	1200	1050	48.10397554
960	1200	1125	48.76656473
960	1200	1200	49.42915392
960	1200	1275	50.09174312
960	1200	1350	50.83588175
960	1200	1425	51.38634047
960	1200	1500	52.03873598
960	1200	1575	52.7930683
960	1200	1650	53.31294597
960	1200	1725	53.94495413
960	1200	1800	54.59734964
960	1200	1875	55.21916412
960	1200	1950	55.90214067
960	1200	2025	56.44240571
960	1200	2100	57.01325178
960	1200	2175	57.78797146
960	1200	2250	58.14475025
960	1275	75	39.56167176
960	1275	150	40.3058104
960	1275	225	41.14169215
960	1275	300	41.78389399
960	1275	375	42.3343527
960	1275	450	43.24159021
960	1275	525	43.92456677
960	1275	600	44.67889908
960	1275	675	45.21916412
960	1275	750	46.05504587
960	1275	825	46.74821611
960	1275	900	47.43119266
960	1275	975	47.99184506
960	1275	1050	48.66462793
960	1275	1125	49.32721713
960	1275	1200	50.09174312
960	1275	1275	50.75433231
960	1275	1350	51.29459735
960	1275	1425	51.94699286
960	1275	1500	52.56880734
960	1275	1575	53.22120285
960	1275	1650	53.90417941
960	1275	1725	54.47502548
960	1275	1800	54.95412844
960	1275	1875	55.57594292
960	1275	1950	56.43221203
960	1275	2025	56.86034659
960	1275	2100	57.65545362
960	1275	2175	58.04281346
960	1275	2250	58.64424057
960	1350	75	40.17329256
960	1350	150	41.00917431
960	1350	225	41.51885831
960	1350	300	42.22222222
960	1350	375	43.14984709
960	1350	450	43.85321101
960	1350	525	44.5667686
960	1350	600	45.27013252
960	1350	675	45.93272171
960	1350	750	46.63608563
960	1350	825	47.31906218
960	1350	900	47.99184506
960	1350	975	48.67482161
960	1350	1050	49.21508665
960	1350	1125	49.87767584
960	1350	1200	50.6116208
960	1350	1275	51.18246687
960	1350	1350	51.82466871
960	1350	1425	52.49745158
960	1350	1500	53.22120285
960	1350	1575	53.73088685
960	1350	1650	54.36289501
960	1350	1725	55.01529052
960	1350	1800	55.71865443
960	1350	1875	56.29969419
960	1350	1950	56.93170234
960	1350	2025	57.50254842
960	1350	2100	57.93068298
960	1350	2175	58.74617737
960	1350	2250	59.15392457
960	1425	75	40.6116208
960	1425	150	41.39653415
960	1425	225	42.08970438
960	1425	300	43.03771662
960	1425	375	43.73088685
960	1425	450	44.44444444
960	1425	525	45.11722732
960	1425	600	45.83078491
960	1425	675	46.49337411
960	1425	750	47.19673802
960	1425	825	47.84913354
960	1425	900	48.55249745
960	1425	975	49.10295617
960	1425	1050	49.75535168
960	1425	1125	50.41794088
960	1425	1200	51.19266055
960	1425	1275	51.73292559
960	1425	1350	52.35474006
960	1425	1425	52.9969419
960	1425	1500	53.62895005
960	1425	1575	54.36289501
960	1425	1650	54.91335372
960	1425	1725	55.50458716
960	1425	1800	56.04485219
960	1425	1875	56.76860347
960	1425	1950	57.29867482
960	1425	2025	57.87971458
960	1425	2100	58.44036697
960	1425	2175	59.05198777
960	1425	2250	59.65341488
960	1500	75	41.27420999
960	1500	150	42.22222222
960	1500	225	42.90519878
960	1500	300	43.60856269
960	1500	375	44.32212029
960	1500	450	45.0254842
960	1500	525	45.72884811
960	1500	600	46.42201835
960	1500	675	47.06422018
960	1500	750	47.74719674
960	1500	825	48.44036697
960	1500	900	48.99082569
960	1500	975	49.65341488
960	1500	1050	50.41794088
960	1500	1125	51.08053007
960	1500	1200	51.60040775
960	1500	1275	52.24260958
960	1500	1350	52.8950051
960	1500	1425	53.63914373
960	1500	1500	54.25076453
960	1500	1575	54.93374108
960	1500	1650	55.41284404
960	1500	1725	55.98369011
960	1500	1800	56.49337411
960	1500	1875	57.2069317
960	1500	1950	57.72680938
960	1500	2025	58.34862385
960	1500	2100	58.95005097
960	1500	2175	59.55147808
960	1500	2250	60.17329256
960	1575	75	42.01834862
960	1575	150	42.5891947
960	1575	225	43.41488277
960	1575	300	44.20998981
960	1575	375	44.91335372
960	1575	450	45.60652396
960	1575	525	46.28950051
960	1575	600	46.97247706
960	1575	675	47.64525994
960	1575	750	48.28746177
960	1575	825	48.87869521
960	1575	900	49.5412844
960	1575	975	50.28542304
960	1575	1050	50.96839959
960	1575	1125	51.49847095
960	1575	1200	52.15086646
960	1575	1275	52.7930683
960	1575	1350	53.41488277
960	1575	1425	54.04689093
960	1575	1500	54.67889908
960	1575	1575	55.30071356
960	1575	1650	56.02446483
960	1575	1725	56.66666667
960	1575	1800	57.21712538
960	1575	1875	57.62487258
960	1575	1950	58.23649337
960	1575	2025	58.84811417
960	1575	2100	59.44954128
960	1575	2175	60.07135576
960	1575	2250	60.67278287
960	1650	75	42.6401631
960	1650	150	43.31294597
960	1650	225	44.08766565
960	1650	300	44.79102956
960	1650	375	45.4841998
960	1650	450	46.16717635
960	1650	525	46.86034659
960	1650	600	47.5127421
960	1650	675	48.17533129
960	1650	750	48.88888889
960	1650	825	49.42915392
960	1650	900	50.17329256
960	1650	975	50.82568807
960	1650	1050	51.38634047
960	1650	1125	52.15086646
960	1650	1200	52.6911315
960	1650	1275	53.30275229
960	1650	1350	53.94495413
960	1650	1425	54.57696228
960	1650	1500	55.31090724
960	1650	1575	55.90214067
960	1650	1650	56.55453619
960	1650	1725	57.16615698
960	1650	1800	57.55351682
960	1650	1875	58.13455657
960	1650	1950	58.73598369
960	1650	2025	59.34760449
960	1650	2100	59.96941896
960	1650	2175	60.57084608
960	1650	2250	61.17227319
960	1725	75	43.23139653
960	1725	150	43.96534149
960	1725	225	44.6687054
960	1725	300	45.37206932
960	1725	375	46.06523955
960	1725	450	46.73802243
960	1725	525	47.42099898
960	1725	600	48.09378186
960	1725	675	48.76656473
960	1725	750	49.41896024
960	1725	825	50.06116208
960	1725	900	50.63200815
960	1725	975	51.36595311
960	1725	1050	51.9266055
960	1725	1125	52.57900102
960	1725	1200	53.23139653
960	1725	1275	53.83282365
960	1725	1350	54.4648318
960	1725	1425	55.1783894
960	1725	1500	55.67787971
960	1725	1575	56.40163099
960	1725	1650	56.93170234
960	1725	1725	57.50254842
960	1725	1800	58.0224261
960	1725	1875	58.63404689
960	1725	1950	59.24566769
960	1725	2025	59.8470948
960	1725	2100	60.46890928
960	1725	2175	61.07033639
960	1725	2250	61.66156983
960	1800	75	43.84301733
960	1800	150	44.44444444
960	1800	225	45.24974516
960	1800	300	45.95310907
960	1800	375	46.64627931
960	1800	450	47.3088685
960	1800	525	47.99184506
960	1800	600	48.60346585
960	1800	675	49.30682977
960	1800	750	49.86748216
960	1800	825	50.51987768
960	1800	900	51.17227319
960	1800	975	51.93679918
960	1800	1050	52.46687054
960	1800	1125	53.10907238
960	1800	1200	53.73088685
960	1800	1275	54.35270133
960	1800	1350	54.872579
960	1800	1425	55.66768603
960	1800	1500	56.22833843
960	1800	1575	56.76860347
960	1800	1650	57.3088685
960	1800	1725	57.96126402
960	1800	1800	58.53211009
960	1800	1875	59.14373089
960	1800	1950	59.76554536
960	1800	2025	60.36697248
960	1800	2100	60.96839959
960	1800	2175	61.55963303
960	1800	2250	62.14067278
960	1875	75	44.42405708
960	1875	150	45.13761468
960	1875	225	45.84097859
960	1875	300	46.53414883
960	1875	375	47.19673802
960	1875	450	47.87971458
960	1875	525	48.50152905
960	1875	600	49.15392457
960	1875	675	49.87767584
960	1875	750	50.509684
960	1875	825	51.18246687
960	1875	900	51.70234455
960	1875	975	52.35474006
960	1875	1050	52.98674822
960	1875	1125	53.62895005
960	1875	1200	54.25076453
960	1875	1275	54.8216106
960	1875	1350	55.57594292
960	1875	1425	56.16717635
960	1875	1500	56.66666667
960	1875	1575	57.2069317
960	1875	1650	57.84913354
960	1875	1725	58.43017329
960	1875	1800	59.04179409
960	1875	1875	59.6432212
960	1875	1950	60.26503568
960	1875	2025	60.86646279
960	1875	2100	61.45769623
960	1875	2175	62.03873598
960	1875	2250	62.61977574
960	1950	75	45.01529052
960	1950	150	45.71865443
960	1950	225	46.39143731
960	1950	300	47.07441386
960	1950	375	47.75739042
960	1950	450	48.40978593
960	1950	525	49.08256881
960	1950	600	49.75535168
960	1950	675	50.4077472
960	1950	750	51.07033639
960	1950	825	51.60040775
960	1950	900	52.24260958
960	1950	975	52.97655454
960	1950	1050	53.51681957
960	1950	1125	54.14882773
960	1950	1200	54.78083588
960	1950	1275	55.39245668
960	1950	1350	56.00407747
960	1950	1425	56.69724771
960	1950	1500	57.3088685
960	1950	1575	57.7166157
960	1950	1650	58.32823649
960	1950	1725	58.92966361
960	1950	1800	59.5412844
960	1950	1875	60.1529052
960	1950	1950	60.75433231
960	1950	2025	61.35575943
960	1950	2100	61.94699286
960	1950	2175	62.51783894
960	1950	2250	63.28236493
960	2025	75	45.59633028
960	2025	150	46.29969419
960	2025	225	46.92150866
960	2025	300	47.53312946
960	2025	375	48.31804281
960	2025	450	48.92966361
960	2025	525	49.62283384
960	2025	600	50.27522936
960	2025	675	50.95820591
960	2025	750	51.58002039
960	2025	825	52.14067278
960	2025	900	52.81345566
960	2025	975	53.41488277
960	2025	1050	54.02650357
960	2025	1125	54.72986748
960	2025	1200	55.35168196
960	2025	1275	55.99388379
960	2025	1350	56.57492355
960	2025	1425	57.0030581
960	2025	1500	57.6146789
960	2025	1575	58.22629969
960	2025	1650	58.82772681
960	2025	1725	59.4393476
960	2025	1800	60.0509684
960	2025	1875	60.65239551
960	2025	1950	61.25382263
960	2025	2025	61.84505607
960	2025	2100	62.42609582
960	2025	2175	63.18042813
960	2025	2250	63.77166157
960	2100	75	46.17737003
960	2100	150	46.79918451
960	2100	225	47.50254842
960	2100	300	48.06320082
960	2100	375	48.85830785
960	2100	450	49.490316
960	2100	525	50.16309888
960	2100	600	50.72375127
960	2100	675	51.37614679
960	2100	750	52.09989806
960	2100	825	52.68093782
960	2100	900	53.29255861
960	2100	975	54.03669725
960	2100	1050	54.62793068
960	2100	1125	55.27013252
960	2100	1200	55.81039755
960	2100	1275	56.50356779
960	2100	1350	56.96228338
960	2100	1425	57.50254842
960	2100	1500	58.11416922
960	2100	1575	58.72579001
960	2100	1650	59.32721713
960	2100	1725	59.93883792
960	2100	1800	60.55045872
960	2100	1875	61.15188583
960	2100	1950	61.74311927
960	2100	2025	62.32415902
960	2100	2100	63.08868502
960	2100	2175	63.67991845
960	2100	2250	64.10805301
960	2175	75	46.68705403
960	2175	150	47.3598369
960	2175	225	48.04281346
960	2175	300	48.75637105
960	2175	375	49.40876656
960	2175	450	50.0509684
960	2175	525	50.72375127
960	2175	600	51.38634047
960	2175	675	51.91641182
960	2175	750	52.55861366
960	2175	825	53.18042813
960	2175	900	53.86340469
960	2175	975	54.45463812
960	2175	1050	55.16819572
960	2175	1125	55.81039755
960	2175	1200	56.41182467
960	2175	1275	57.06422018
960	2175	1350	57.40061162
960	2175	1425	58.01223242
960	2175	1500	58.62385321
960	2175	1575	59.22528033
960	2175	1650	59.8470948
960	2175	1725	60.44852192
960	2175	1800	61.04994903
960	2175	1875	61.64118247
960	2175	1950	62.21202854
960	2175	2025	62.98674822
960	2175	2100	63.57798165
960	2175	2175	64.00611621
960	2175	2250	64.72986748
960	2250	75	47.29867482
960	2250	150	47.94087666
960	2250	225	48.59327217
960	2250	300	49.31702345
960	2250	375	49.95922528
960	2250	450	50.63200815
960	2250	525	51.28440367
960	2250	600	51.79408767
960	2250	675	52.51783894
960	2250	750	53.07849134
960	2250	825	53.71049949
960	2250	900	54.43425076
960	2250	975	55.08664628
960	2250	1050	55.70846075
960	2250	1125	56.25891947
960	2250	1200	56.94189602
960	2250	1275	57.29867482
960	2250	1350	57.91029562
960	2250	1425	58.52191641
960	2250	1500	59.12334353
960	2250	1575	59.72477064
960	2250	1650	60.34658512
960	2250	1725	60.94801223
960	2250	1800	61.54943935
960	2250	1875	62.11009174
960	2250	1950	62.88481142
960	2250	2025	63.47604485
960	2250	2100	63.90417941
960	2250	2175	64.62793068
960	2250	2250	65.15800204
1000	75	75	21.39653415
1000	75	150	21.49847095
1000	75	225	21.59021407
1000	75	300	21.68195719
1000	75	375	21.76350663
1000	75	450	21.84505607
1000	75	525	22.03873598
1000	75	600	22.12028542
1000	75	675	29.18450561
1000	75	750	29.57186544
1000	75	825	37.24770642
1000	75	900	38.00203874
1000	75	975	38.63404689
1000	75	1050	39.32721713
1000	75	1125	40.6116208
1000	75	1200	41.09072375
1000	75	1275	43.17023445
1000	75	1350	43.82262997
1000	75	1425	44.70948012
1000	75	1500	45.47400612
1000	75	1575	46.17737003
1000	75	1650	46.88073394
1000	75	1725	47.57390418
1000	75	1800	48.29765545
1000	75	1875	48.98063201
1000	75	1950	49.52089704
1000	75	2025	50.22426096
1000	75	2100	50.94801223
1000	75	2175	51.66156983
1000	75	2250	52.22222222
1000	150	75	22.08970438
1000	150	150	22.19164118
1000	150	225	22.45667686
1000	150	300	22.54841998
1000	150	375	22.62996942
1000	150	450	22.71151886
1000	150	525	22.65035678
1000	150	600	22.8950051
1000	150	675	29.86748216
1000	150	750	30.27522936
1000	150	825	30.87665647
1000	150	900	38.61365953
1000	150	975	34.14882773
1000	150	1050	39.88786952
1000	150	1125	41.06014271
1000	150	1200	41.61060143
1000	150	1275	43.75127421
1000	150	1350	44.5667686
1000	150	1425	45.27013252
1000	150	1500	45.97349643
1000	150	1575	46.44240571
1000	150	1650	47.19673802
1000	150	1725	48.08358818
1000	150	1800	48.80733945
1000	150	1875	49.27624873
1000	150	1950	50.07135576
1000	150	2025	50.67278287
1000	150	2100	51.28440367
1000	150	2175	52.01834862
1000	150	2250	52.60958206
1000	225	75	22.8950051
1000	225	150	23.01732926
1000	225	225	22.8950051
1000	225	300	23.14984709
1000	225	375	23.24159021
1000	225	450	23.32313965
1000	225	525	23.39449541
1000	225	600	29.73496432
1000	225	675	35.51478084
1000	225	750	30.93781855
1000	225	825	36.70744139
1000	225	900	39.12334353
1000	225	975	39.83690112
1000	225	1050	40.46890928
1000	225	1125	41.48827727
1000	225	1200	42.0285423
1000	225	1275	44.23037717
1000	225	1350	45.03567788
1000	225	1425	45.76962283
1000	225	1500	46.49337411
1000	225	1575	47.12538226
1000	225	1650	47.85932722
1000	225	1725	48.57288481
1000	225	1800	49.16411825
1000	225	1875	49.8980632
1000	225	1950	50.46890928
1000	225	2025	51.04994903
1000	225	2100	51.8756371
1000	225	2175	52.2833843
1000	225	2250	53.08868502
1000	300	75	23.29255861
